names,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29
heins_herodes_1632_58,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.020203471,0.000351,0.284108541,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.285625958,0.000312,0.000236,0.000472,0.000882,0.171771186,0.000195,0.000751,0.16548869,0.039117065,0.000243
heins_herodes_1632_59,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.029458501,0.022137087,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.18519685,0.003075894,0.237112725,0.000312,0.000236,0.000472,0.000882,0.501661165,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_60,0.029700451,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.255000601,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.003075894,0.382652422,0.000312,0.000236,0.000472,0.000882,0.259095004,0.000195,0.000751,0.010246347,0.000306,0.000243
heins_herodes_1632_61,0.000593,0.000267,0.000222,0.010558069,0.010262266,0.000558,0.000452,0.029906117,0.000351,0.206487369,0.000321,0.039495236,0.000383,0.001193519,0.000332,0.000292,0.000204,0.175494203,0.003075894,0.295328604,0.000312,0.000236,0.000472,0.000882,0.220284419,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_62,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.410242944,0.000321,0.000685,0.000383,0.001193519,0.000332,0.068210232,0.000204,0.000847,0.022481187,0.140086261,0.029419989,0.000236,0.000472,0.000882,0.317310883,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_63,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.04931141,0.000351,0.284108541,0.000321,0.117116407,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.003075894,0.382652422,0.000312,0.000236,0.000472,0.010584796,0.132960601,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_64,0.000593,0.000267,0.000222,0.204610998,0.00056,0.000558,0.000452,0.000798,0.000351,0.196784723,0.000321,0.000685,0.019788322,0.049706751,0.000332,0.000292,0.000204,0.000847,0.003075894,0.285625958,0.000312,0.000236,0.000472,0.000882,0.229987065,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_65,0.000593,0.000267,0.000222,0.029963362,0.00056,0.010260696,0.010154381,0.000798,0.010053208,0.235595308,0.010023966,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.188599493,0.10704116,0.000236,0.000472,0.000882,0.385229408,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_66,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.44905353,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.032183834,0.101275675,0.174959685,0.000236,0.000472,0.000882,0.229987065,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_67,0.001000039,0.00045,0.000374,0.001443778,0.000945,0.000942,0.000762,0.001347161,0.000592,0.299380199,0.000542,0.214044625,0.000646,0.002014415,0.016936514,0.000492,0.000344,0.001428833,0.005191481,0.318317371,0.000527,0.000398,0.000797,0.001488888,0.093401638,0.000329,0.034019815,0.000918,0.000517,0.00041
grotius_sopho_1630_00,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.371432358,0.029429259,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.0493598,0.012778541,0.208004786,0.000312,0.000236,0.000472,0.000882,0.123257954,0.106923928,0.068669593,0.000544,0.000306,0.000243
grotius_sopho_1630_01,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.281727308,0.128866198,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.0493598,0.003075894,0.091573029,0.000312,0.000236,0.000472,0.000882,0.191176479,0.000195,0.165696057,0.000544,0.000306,0.058458706
grotius_sopho_1630_02,0.000598,0.000269,0.000224,0.108638615,0.029958233,0.000564,0.000456,0.000806,0.000354,0.218308183,0.000324,0.000691,0.000387,0.050193763,0.000335,0.117867087,0.000206,0.020450282,0.042296872,0.170851916,0.000315,0.000238,0.000477,0.030283923,0.173454151,0.000197,0.020353847,0.000549,0.000309,0.010042917
grotius_sopho_1630_03,0.019997805,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.264703248,0.000321,0.000685,0.000383,0.020598812,0.000332,0.204047282,0.01960882,0.000847,0.003075894,0.052762443,0.000312,0.000236,0.000472,0.000882,0.404634701,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_04,0.049586868,0.000269,0.000224,0.098840905,0.000565,0.010361227,0.000456,0.000806,0.000354,0.169319632,0.000324,0.000691,0.000387,0.040396053,0.000335,0.000295,0.000206,0.000855,0.238251075,0.063077105,0.000315,0.000238,0.010274838,0.000891,0.232240412,0.000197,0.000758,0.078930709,0.000309,0.000245
grotius_sopho_1630_05,0.000593,0.000267,0.019627166,0.000855,0.00056,0.000558,0.097478199,0.000798,0.000351,0.390837651,0.000321,0.000685,0.000383,0.117625276,0.000332,0.000292,0.000204,0.000847,0.003075894,0.120680968,0.000312,0.000236,0.068391023,0.000882,0.16206854,0.009897464,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_06,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.109460905,0.000321,0.1365217,0.000383,0.020598812,0.010034695,0.000292,0.000204,0.000847,0.100102359,0.03335715,0.000312,0.000236,0.000472,0.000882,0.288202944,0.000195,0.291830461,0.000544,0.000306,0.000243
grotius_sopho_1630_07,0.000598,0.000269,0.000224,0.000864,0.000565,0.137731459,0.000456,0.000806,0.010151707,0.06154482,0.000324,0.000691,0.000387,0.001205212,0.000335,0.068878536,0.039396362,0.000855,0.081487712,0.170851916,0.000315,0.000238,0.039667968,0.000891,0.212644991,0.000197,0.167319499,0.000549,0.000309,0.000245
grotius_sopho_1630_08,0.108373129,0.029662436,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.257499023,0.000324,0.000691,0.000387,0.001205212,0.000335,0.147260217,0.000206,0.040045702,0.003106031,0.102267945,0.000315,0.000238,0.000477,0.000891,0.300824383,0.000197,0.000758,0.000549,0.000309,0.000245
grotius_sopho_1630_09,0.000593,0.058482571,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.233246543,0.020598812,0.000332,0.000292,0.000204,0.010549214,0.003075894,0.072167736,0.000312,0.000236,0.000472,0.000882,0.346418822,0.000195,0.223911936,0.010246347,0.000306,0.000243
grotius_sopho_1630_10,0.000593,0.000267,0.000222,0.039666008,0.00056,0.146097746,0.000452,0.000798,0.000351,0.293811187,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.04188648,0.072167736,0.000312,0.000236,0.000472,0.000882,0.385229408,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_11,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.136635228,0.136187612,0.157974137,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.003075894,0.275923311,0.000312,0.000236,0.000472,0.020287442,0.171771186,0.000195,0.000751,0.000544,0.000306,0.039053413
grotius_sopho_1630_12,0.000593,0.039077278,0.000222,0.000855,0.00056,0.019963342,0.000452,0.020203471,0.000351,0.167676783,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.06246509,0.000312,0.000236,0.000472,0.000882,0.501661165,0.000195,0.165696057,0.000544,0.000306,0.000243
grotius_sopho_1630_13,0.020193738,0.000269,0.000224,0.040054644,0.010362813,0.000564,0.000456,0.000806,0.010151707,0.257499023,0.019919888,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.071690002,0.200245047,0.029708238,0.059024228,0.000477,0.000891,0.193049571,0.000197,0.000758,0.078930709,0.000309,0.000245
grotius_sopho_1630_14,0.000598,0.029662436,0.000224,0.000864,0.000565,0.147529169,0.049444712,0.000806,0.000354,0.130128791,0.000324,0.020286778,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.061892292,0.014088554,0.000315,0.000238,0.000477,0.020486213,0.418396904,0.000197,0.000758,0.098526129,0.000309,0.000245
grotius_sopho_1630_15,0.010295158,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.138568844,0.000321,0.000685,0.107112139,0.001193519,0.000332,0.000292,0.000204,0.000847,0.04188648,0.004249211,0.039122635,0.000236,0.000472,0.020287442,0.375526761,0.000195,0.117182825,0.136380751,0.000306,0.000243
grotius_sopho_1630_16,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.04931141,0.000351,0.148271491,0.000321,0.000685,0.000383,0.107922629,0.000332,0.000292,0.000204,0.010549214,0.148615591,0.052762443,0.000312,0.000236,0.000472,0.010584796,0.462850579,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_17,0.049105744,0.000267,0.000222,0.059071301,0.00056,0.000558,0.000452,0.000798,0.000351,0.507269408,0.000321,0.000685,0.000383,0.001193519,0.000332,0.009994353,0.000204,0.000847,0.051589127,0.004249211,0.000312,0.000236,0.000472,0.000882,0.16206854,0.000195,0.146290764,0.000544,0.000306,0.000243
grotius_sopho_1630_18,0.000598,0.235414349,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.090937951,0.000324,0.010489068,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.032499162,0.239435887,0.000315,0.000238,0.000477,0.010688503,0.232240412,0.000197,0.137926369,0.000549,0.000309,0.000245
grotius_sopho_1630_19,0.146132208,0.000267,0.000222,0.126989826,0.00056,0.000558,0.000452,0.029906117,0.000351,0.157974137,0.000321,0.000685,0.000383,0.049706751,0.000332,0.000292,0.000204,0.000847,0.04188648,0.06246509,0.019717343,0.000236,0.000472,0.000882,0.356121469,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_20,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.291429955,0.187082076,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.149788908,0.000312,0.000236,0.000472,0.000882,0.268797651,0.000195,0.078372239,0.000544,0.000306,0.000243
grotius_sopho_1630_21,0.000593,0.000267,0.000222,0.000855,0.029667559,0.000558,0.000452,0.000798,0.000351,0.157974137,0.000321,0.000685,0.000383,0.001193519,0.000332,0.009994353,0.000204,0.000847,0.012778541,0.149788908,0.165257039,0.000236,0.000472,0.000882,0.210581772,0.087518635,0.000751,0.000544,0.116738236,0.048756059
grotius_sopho_1630_22,0.000598,0.000269,0.000224,0.196818007,0.000565,0.000564,0.000456,0.000806,0.147319649,0.02235398,0.000324,0.069275329,0.000387,0.001205212,0.078716984,0.039485405,0.010003232,0.020450282,0.012903741,0.268829018,0.000315,0.000238,0.000477,0.000891,0.11466789,0.000197,0.000758,0.010346738,0.000309,0.000245
grotius_sopho_1630_23,0.078213683,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.206487369,0.000321,0.000685,0.000383,0.001193519,0.000332,0.145831403,0.000204,0.010549214,0.235939409,0.013951858,0.000312,0.000236,0.000472,0.097908614,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_24,0.078979998,0.000269,0.000224,0.206615717,0.000565,0.000564,0.000456,0.020401418,0.000354,0.03215169,0.000324,0.000691,0.000387,0.001205212,0.000335,0.235439608,0.000206,0.000855,0.003106031,0.190447336,0.000315,0.000238,0.000477,0.000891,0.09507247,0.068780697,0.000758,0.000549,0.049298032,0.010042917
grotius_sopho_1630_25,0.000593,0.000267,0.000222,0.059071301,0.00056,0.184908332,0.000452,0.000798,0.107079673,0.080352966,0.000321,0.000685,0.000383,0.001193519,0.000332,0.15553405,0.000204,0.010549214,0.012778541,0.023654504,0.000312,0.000236,0.000472,0.000882,0.29790559,0.000195,0.058966947,0.000544,0.000306,0.000243
grotius_sopho_1630_26,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.262322015,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.068210232,0.000204,0.000847,0.303857934,0.004249211,0.000312,0.000236,0.000472,0.000882,0.336716176,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_27,0.000593,0.000267,0.000222,0.010558069,0.00056,0.359555967,0.000452,0.000798,0.068269087,0.031839734,0.000321,0.000685,0.000383,0.069112044,0.000332,0.000292,0.000204,0.000847,0.109805005,0.159491554,0.000312,0.000236,0.000472,0.000882,0.181473833,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_28,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.116782319,0.17737943,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.281668453,0.000204,0.000847,0.051589127,0.149788908,0.000312,0.000236,0.000472,0.000882,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_29,0.000593,0.000267,0.000222,0.000855,0.00056,0.058773928,0.000452,0.000798,0.000351,0.255000601,0.010023966,0.020089943,0.000383,0.001193519,0.000332,0.349586978,0.000204,0.000847,0.003075894,0.081870383,0.000312,0.000236,0.000472,0.000882,0.123257954,0.000195,0.088074886,0.000544,0.000306,0.000243
grotius_sopho_1630_30,0.030288203,0.119007831,0.000226,0.099818902,0.000571,0.040147713,0.000461,0.000814,0.000357,0.141311026,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.003136764,0.172542437,0.069580811,0.00024,0.000482,0.119635468,0.135591799,0.000199,0.060133862,0.000554,0.000313,0.000248
grotius_sopho_1630_31,0.000593,0.184616975,0.000222,0.059071301,0.00056,0.039368635,0.000452,0.000798,0.000351,0.429648237,0.000321,0.010387297,0.000383,0.059409397,0.000332,0.000292,0.000204,0.000847,0.012778541,0.043059797,0.000312,0.000236,0.000472,0.000882,0.065042076,0.000195,0.088074886,0.000544,0.000306,0.000243
grotius_sopho_1630_32,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.029906117,0.145890258,0.293811187,0.000321,0.000685,0.000383,0.059409397,0.000332,0.068210232,0.000204,0.000847,0.04188648,0.013951858,0.000312,0.000236,0.000472,0.010584796,0.29790559,0.000195,0.000751,0.000544,0.000306,0.029350767
grotius_sopho_1630_33,0.000593,0.039077278,0.000222,0.000855,0.078180791,0.000558,0.000452,0.000798,0.000351,0.352027066,0.000321,0.000685,0.000383,0.001193519,0.116763806,0.000292,0.000204,0.000847,0.012778541,0.159491554,0.000312,0.000236,0.048985731,0.000882,0.045636783,0.000195,0.136588118,0.000544,0.000306,0.000243
grotius_sopho_1630_34,0.000593,0.029374632,0.000222,0.000855,0.00056,0.029665989,0.000452,0.000798,0.126484965,0.342324419,0.000321,0.000685,0.010085675,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.03335715,0.000312,0.000236,0.000472,0.000882,0.356121469,0.000195,0.000751,0.05875958,0.000306,0.000243
grotius_sopho_1630_35,0.039403098,0.000267,0.000222,0.029963362,0.00056,0.000558,0.116883492,0.000798,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.136128757,0.000204,0.000847,0.284452641,0.091573029,0.000312,0.000236,0.000472,0.000882,0.268797651,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_36,0.243158673,0.000267,0.000222,0.000855,0.010262266,0.010260696,0.010154381,0.000798,0.019755855,0.04154238,0.000321,0.000685,0.000383,0.098219983,0.000332,0.000292,0.000204,0.000847,0.012778541,0.110978322,0.000312,0.009938304,0.000472,0.000882,0.288202944,0.000195,0.000751,0.136380751,0.000306,0.000243
grotius_sopho_1630_37,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.138568844,0.010023966,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.255344702,0.052762443,0.000312,0.000236,0.000472,0.000882,0.288202944,0.000195,0.117182825,0.126678105,0.000306,0.000243
grotius_sopho_1630_38,0.058808391,0.000267,0.000222,0.039666008,0.00056,0.078179221,0.000452,0.039608763,0.000351,0.138568844,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.058419406,0.000847,0.04188648,0.06246509,0.000312,0.000236,0.000472,0.000882,0.472553226,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_39,0.08791633,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.090055612,0.000321,0.000685,0.000383,0.049706751,0.000332,0.000292,0.000204,0.02025186,0.168020884,0.004249211,0.000312,0.000236,0.000472,0.000882,0.472553226,0.000195,0.000751,0.097570165,0.000306,0.000243
grotius_sopho_1630_40,0.020193738,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.088473956,0.000206,0.000855,0.208857944,0.092470235,0.000315,0.000238,0.000477,0.049879343,0.232240412,0.000197,0.000758,0.294480332,0.000309,0.000245
grotius_sopho_1630_41,0.108373129,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.081140241,0.000324,0.000691,0.000387,0.020800633,0.000335,0.000295,0.000206,0.020450282,0.061892292,0.023886264,0.157078469,0.000238,0.000477,0.049879343,0.300824383,0.000197,0.000758,0.15731239,0.010107192,0.000245
grotius_sopho_1630_42,0.000593,0.000267,0.000222,0.010558069,0.00056,0.146097746,0.000452,0.000798,0.000351,0.361729712,0.000321,0.000685,0.000383,0.040004104,0.000332,0.048804939,0.000204,0.000847,0.051589127,0.023654504,0.000312,0.000236,0.000472,0.000882,0.268797651,0.000195,0.039561654,0.000544,0.000306,0.000243
grotius_sopho_1630_43,0.000593,0.000267,0.000222,0.068773948,0.00056,0.000558,0.000452,0.000798,0.000351,0.167676783,0.000321,0.097711114,0.000383,0.175841154,0.000332,0.000292,0.000204,0.000847,0.070994419,0.023654504,0.126446453,0.000236,0.000472,0.000882,0.16206854,0.000195,0.000751,0.097570165,0.000306,0.000243
grotius_sopho_1630_44,0.000593,0.000267,0.000222,0.020260715,0.00056,0.000558,0.000452,0.000798,0.000351,0.187082076,0.000321,0.000685,0.000383,0.001193519,0.000332,0.204047282,0.000204,0.000847,0.012778541,0.052762443,0.000312,0.000236,0.000472,0.156124492,0.356121469,0.000195,0.000751,0.000544,0.000306,0.000243
grotius_sopho_1630_45,0.000593,0.11669845,0.000222,0.000855,0.00056,0.039368635,0.000452,0.078419349,0.000351,0.332621773,0.000321,0.000685,0.000383,0.001193519,0.000332,0.174939343,0.000204,0.000847,0.003075894,0.004249211,0.019717343,0.000236,0.000472,0.000882,0.200879126,0.000195,0.020156361,0.000544,0.000306,0.000243
grotius_sopho_1630_46,0.001965804,0.000885,0.000736,0.002838075,0.001856676,0.001851467,0.001498741,0.002648151,0.001163075,0.395354388,0.001066057,0.002271495,0.001270792,0.036150707,0.001101654,0.000968,0.000675,0.002808695,0.042395952,0.11067055,0.033226218,0.000782,0.00156763,0.292644989,0.022647588,0.03283727,0.002491853,0.001803862,0.001016819,0.000806
lib_joseph agn_1639_00,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.157974137,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.097873032,0.032183834,0.091573029,0.000312,0.000236,0.000472,0.010584796,0.598687629,0.000195,0.000751,0.000544,0.000306,0.000243
lib_joseph agn_1639_01,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.088121996,0.000351,0.070650319,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.012778541,0.285625958,0.000312,0.000236,0.000472,0.000882,0.521066458,0.000195,0.000751,0.000544,0.000306,0.000243
lib_joseph agn_1639_02,0.000593,0.000267,0.000222,0.000855,0.010262266,0.039368635,0.039262321,0.000798,0.000351,0.070650319,0.000321,0.000685,0.058598907,0.010896165,0.000332,0.000292,0.000204,0.000847,0.012778541,0.149788908,0.000312,0.000236,0.000472,0.059098028,0.414337347,0.000195,0.078372239,0.049056933,0.000306,0.000243
lib_joseph agn_1639_03,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.031839734,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.03335715,0.000312,0.000236,0.155714841,0.000882,0.753929972,0.000195,0.010453714,0.000544,0.000306,0.000243
